Ano;UF;Município;Escola;Rede;Taxa de participação;Participantes;Dados são representativos;Ciências Humanas;Ciências da Natureza;Linguagens e Códigos;Matemática;Redação;Media
2009;SP;São Paulo;MAGISTER COLEGIO UNIDADE SABARA;Todas;52,27%;23;Sim;569,8;610,4;612,8;587,6;643,2;604,76
2009;SP;São Paulo;MANUEL CIRIDIAO BUARQUE PROFESSOR;Todas;38,23%;125;Não;520;512,3;530,5;499,6;614,4;535,36
2009;SP;São Paulo;MANUEL DA NOBREGA PADRE;Todas;29,02%;65;Não;492,1;504,1;506,4;497,9;578,2;515,74
2009;SP;São Paulo;MARAJOARA;Todas;36,36%;4;Não;563,5;581,3;565;595,8;656,3;592,38
2009;SP;São Paulo;MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR;Todas;44,62%;29;Não;603,2;606,2;611,3;613,1;700;626,76
2009;SP;São Paulo;MARIA DE CARVALHO SENNE PROFESSORA;Todas;23,21%;26;Não;489,4;468,7;512,1;503,7;589,4;512,66
2009;SP;São Paulo;MARIA IMACULADA COLEGIO;Todas;32,00%;16;Não;669,1;685,6;647,5;679,1;721,7;680,6
2009;SP;São Paulo;MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA;Todas;49,50%;100;Não;502;476,3;506,6;488,8;587,5;512,24
2009;SP;São Paulo;MARIO MARQUES DE OLIVEIRA PROFESSOR;Todas;39,17%;170;Não;523;520;530,4;507,4;617,2;539,6
2009;SP;São Paulo;MARQUES DE MONTE ALEGRE COLEGIO S;Todas;19,35%;6;Não;533,3;539,3;558;538,5;583,3;550,48
2009;SP;São Paulo;MARTIM FRANCISCO;Todas;35,71%;60;Não;541,5;508,8;534;508,4;602,1;538,96
2009;SP;São Paulo;MARUPIARA;Todas;61,90%;13;Sim;593,3;604,6;591,4;608,3;657,7;611,06
2009;SP;São Paulo;MARY WARD;Todas;45,45%;20;Não;558,7;570,8;573;572;616,7;578,24
2009;SP;São Paulo;MATER ET MAGISTRA CENTRO EDUCACIONAL VIVENCIAL;Todas;53,33%;8;Não;623,5;675,9;634,9;685,4;668,8;657,7
2009;SP;São Paulo;MAUD SA DE MIRANDA MONTEIRO PROFESSORA;Todas;19,87%;30;Não;466,9;443,8;473,1;476,8;559,8;484,08
2009;SP;São Paulo;MEDICO COLEGIO;Todas;38,60%;22;Não;557;608,7;582,9;595,7;572,6;583,38
2009;SP;São Paulo;MESQUITA;Todas;57,89%;11;Sim;545,2;530,1;555,3;523,6;662,5;563,34
2009;SP;São Paulo;MIGUEL DE CERVANTES;Todas;36,36%;28;Não;630,4;637,4;627,3;673,1;689,4;651,52
2009;SP;São Paulo;MIGUEL MALUHY COMENDADOR;Todas;38,10%;120;Não;496,5;491,3;509,8;489,8;568,4;511,16
2009;SP;São Paulo;MILTON DA SILVA RODRIGUES PROFESSOR;Todas;12,33%;9;Não;511;507,9;482,8;451,8;641,7;519,04
2009;SP;São Paulo;MIRANDA;Todas;47,54%;29;Não;589,2;631,4;596,4;609,4;632,1;611,7
2009;SP;São Paulo;MOACYR CAMPOS PROFESSOR;Todas;28,33%;119;Não;484,1;475,6;496;487,6;598,7;508,4
2009;SP;São Paulo;MOBILE;Todas;38,61%;39;Não;703,2;731,5;677;775,4;739;725,22
2009;SP;São Paulo;MODULO;Todas;46,77%;29;Não;573,4;598,6;600,9;609,9;617;599,96
2009;SP;São Paulo;MONFORTE;Todas;56,52%;13;Sim;552,2;564;556,6;567,9;697,9;587,72
2009;SP;São Paulo;MONTE VIRGEM;Todas;50,00%;8;Não;561,9;565;559;532;709,4;585,46
2009;SP;São Paulo;MONTESSORI SANTA TEREZINHA;Todas;52,50%;21;Sim;611,7;618,1;621,8;570;720;628,32
2009;SP;São Paulo;MORUMBI SUL;Todas;36,26%;33;Não;571,9;544,8;551,4;541,7;624,2;566,8
2009;SP;São Paulo;MOYE PADRE COLEGIO;Todas;44,30%;35;Não;555,6;586,5;561,7;574,3;672,1;590,04
2009;SP;São Paulo;MUNDO ATUAL;Todas;20,00%;1;Não;384;332;312;521;725;454,8
2009;SP;São Paulo;NAPOLEAO DE CARVALHO FREIRE PROFESSOR;Todas;44,38%;75;Não;546,6;527;548,4;518,6;616;551,32
2009;SP;São Paulo;NEOLATINO;Todas;27,03%;10;Não;632,3;591,7;600,5;581,5;672,5;615,7
2009;SP;São Paulo;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Todas;35,45%;39;Não;608,8;627,6;592;650,6;639,2;623,64
2009;SP;São Paulo;NOSSA SENHORA APARECIDA EDUCANDARIO;Todas;34,48%;10;Não;532,5;571,5;548,2;598,6;725;595,16
2009;SP;São Paulo;NOSSA SENHORA DA CONSOLATA COLEGIO;Todas;45,12%;37;Não;557,8;589,4;572,3;598,7;665,5;596,74
2009;SP;São Paulo;NOSSA SENHORA DA GLORIA COLEGIO MARISTA;Todas;56,25%;18;Sim;622,9;613,1;632,3;656,7;683,8;641,76
2009;SP;São Paulo;NOSSA SENHORA DA PENHA;Todas;40,95%;138;Não;516,3;516;531,6;519,6;602,2;537,14
2009;SP;São Paulo;NOSSA SENHORA DAS DORES;Todas;15,09%;8;Não;578,4;595;617,3;577,9;696,9;613,1
2009;SP;São Paulo;NOSSA SENHORA DAS MERCES COLEGIO MERCEDARIO;Todas;45,00%;9;Não;572,1;567,7;565,2;573,1;663,9;588,4
2009;SP;São Paulo;NOSSA SENHORA DE FATIMA COLEGIO;Todas;26,76%;19;Não;556,7;543;561,8;554,4;593,4;561,86
2009;SP;São Paulo;NOSSA SENHORA DE LOURDES;Todas;37,84%;28;Não;538,3;551,7;526,5;532,7;640,2;557,88
2009;SP;São Paulo;NOSSA SENHORA DE SION;Todas;40,00%;28;Não;654,5;678,3;646,2;681,8;651;662,36
2009;SP;São Paulo;NOSSA SENHORA DO CARMO COLEGIO FRANCISCANO;Todas;17,86%;5;Não;569,2;551,6;562,4;592;650;585,04
2009;SP;São Paulo;NOSSA SENHORA DO MORUMBI COLEGIO;Todas;4,76%;1;Não;550;568;560;460;800;587,6
2009;SP;São Paulo;NOSSA SENHORA DO ROSARIO COLEGIO;Todas;40,79%;31;Não;616,8;651,6;608,6;682;687,1;649,22
2009;SP;São Paulo;NOSSA SENHORA DO SAGRADO CORACAO;Todas;8,33%;2;Não;540;527,5;501,5;552,5;600;544,3
2009;SP;São Paulo;NOSSA SENHORA MENINA EXTERNATO;Todas;25,45%;14;Não;577,6;570,9;587,1;510,7;673,2;583,9
2009;SP;São Paulo;NOSSA SENHORA SAGRADO CORACAO EXTERNATO;Todas;47,83%;22;Não;596,1;613,5;579,4;570,3;627,3;597,32
2009;SP;São Paulo;NOTRE DAME;Todas;39,29%;11;Não;580;547;579,9;544,1;662,5;582,7
2009;SP;São Paulo;NOTRE DAME RAINHA DOS APOSTOLOS;Todas;50,86%;59;Sim;602,8;596,9;600,1;595,8;686;616,32
2009;SP;São Paulo;NOVA CACHOEIRINHA COLEGIO UNIDADE II;Todas;27,45%;14;Não;536,6;545,1;516,6;527,9;583,9;542,02
2009;SP;São Paulo;NOVA ESTRELA GUIA;Todas;50,00%;15;Sim;577;582,9;571,1;529,9;685;589,18
2009;SP;São Paulo;VERUSKA;Todas;44,83%;13;Não;574,5;558,4;584,9;534,1;676,9;585,76
2009;SP;São Paulo;VICTORINO;Todas;52,17%;24;Sim;511,8;531,9;524,7;497,3;603,3;533,8
2009;SP;São Paulo;VIP COLEGIO JARDIM TREMEMBE;Todas;35,85%;19;Não;528,1;534,5;550,7;547,4;572,4;546,62
2009;SP;São Paulo;VIRGEM PODEROSA;Todas;35,29%;18;Não;580,6;577,6;587,7;594,7;627,8;593,68
2009;SP;São Paulo;VISCONDE DE PORTO SEGURO;Todas;33,33%;11;Não;529,1;518,4;553;476,8;636,4;542,74
2009;SP;São Paulo;VISCONDE DE PORTO SEGURO COLEGIO UNIDADE III;Todas;36,41%;67;Não;658,7;653,4;620,2;664,6;652,5;649,88
2009;SP;São Paulo;VOCACIONAL RADIAL COLEGIO INTERNACIONAL;Todas;42,00%;21;Não;569,7;579,9;538,9;615,3;646,4;590,04
2009;SP;São Paulo;WALDORF MICAEL DE SAO PAULO COLEGIO;Todas;33,33%;7;Não;573,3;552;588,1;565,1;614,3;578,56
2009;SP;São Paulo;WELLINGTON CENTRO DE ENSINO INTEGRADO;Todas;39,22%;20;Não;589,1;590,4;575,1;565,6;606,3;585,3
2009;SP;São Paulo;WOLNY CARVALHO RAMOS PROFESSOR;Todas;44,78%;103;Não;512,7;502;522,3;513,8;616,8;533,52
2009;SP;São Paulo;ZANINI;Todas;20,00%;3;Não;572;575;565;437,3;508,3;531,52
2009;SP;São Paulo;ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA;Todas;36,49%;189;Não;507,6;512,6;525,7;515,4;616,4;535,54
2010;SP;São Paulo;ADOLFO GORDO SENADOR;Todas;44,72%;72;Não;548,2;485,7;530,9;495,9;615,4;535,22
2010;SP;São Paulo;ADVENTISTA CIDADE ADEMAR;Todas;47,62%;10;Não;558,4;508,8;553,7;585,8;617,5;564,84
2010;SP;São Paulo;ADVENTISTA COLEGIO DE INTERLAGOS;Todas;60,00%;21;Sim;569,9;533,6;571,9;613,7;617,5;581,32
2010;SP;São Paulo;ADVENTISTA DA LIBERDADE;Todas;59,55%;53;Sim;571,6;528,2;569,3;595,4;594,2;571,74
2010;SP;São Paulo;ADVENTISTA DE CAMPO LIMPO;Todas;62,79%;27;Sim;584,8;542,9;574,7;567,6;586,1;571,22
2010;SP;São Paulo;ADVENTISTA DE VILA ALPINA;Todas;30,77%;8;Não;570,4;524,8;537,8;592,4;603,1;565,7
2010;SP;São Paulo;ADVENTISTA DE VILA NOVA CACHOEIRINHA;Todas;22,58%;7;Não;572,6;544,9;585,3;562,7;660,7;585,24
2010;SP;São Paulo;ADVENTISTA SANTO AMARO;Todas;42,86%;15;Não;602,3;560,9;581,8;638,9;603,3;597,44
2010;SP;São Paulo;ADVENTISTA SAO MIGUEL PAULISTA;Todas;52,00%;13;Sim;565,8;503,3;538;560,1;651,9;563,82
2010;SP;São Paulo;AGNUS;Todas;14,29%;1;Não;632;500;624;530;600;577,2
2010;SP;São Paulo;AGOSTINIANO MENDEL COLEGIO;Todas;75,53%;213;Sim;685,5;649,4;639,9;766,2;707,3;689,66
2010;SP;São Paulo;ALBERT EINSTEIN;Todas;75,68%;28;Sim;549,5;501,9;557,4;549;645,4;560,64
2010;SP;São Paulo;ALBERT EINSTEIN ETEC;Todas;73,42%;116;Sim;635,8;567,2;602,6;628,7;675,9;622,04
2010;SP;São Paulo;ALBERT SABIN;Todas;90,53%;86;Sim;699,9;635,7;648;744,7;716,3;688,92
2010;SP;São Paulo;ALBERTO CONTE PROFESSOR;Todas;36,97%;251;Não;534,6;473,1;521,8;498,7;603,7;526,38
2010;SP;São Paulo;ALBERTO LEVY PROFESSOR;Todas;38,72%;115;Não;546;489,3;527,5;504,3;593,1;532,04
2010;SP;São Paulo;ALBERTO SALOTTI PROF EE;Todas;39,43%;125;Não;541,3;481;526,9;511,6;609,6;534,08
2010;SP;São Paulo;ALBERTO TORRES;Todas;15,63%;5;Não;576,2;486,6;517,8;517;606,3;540,78
2010;SP;São Paulo;ALCANCE;Todas;57,69%;15;Sim;548,7;520,9;542,4;564,9;591,7;553,72
2010;SP;São Paulo;ALEXANDRE VON HUMBOLDT;Todas;39,69%;52;Não;537,1;466,7;520,1;515,3;603;528,44
2010;SP;São Paulo;ALIADO COLEGIO UNIDADE JOAO PAULO II;Todas;31,25%;5;Não;567,2;499,6;552,4;530,8;560;542
2010;SP;São Paulo;ALVORADA;Todas;45,28%;24;Não;606,5;556,5;596,4;600,5;613,5;594,68
2010;SP;São Paulo;AMELIA DE ARAUJO DONA;Todas;28,95%;33;Não;533,7;449,1;497,1;456,6;587,1;504,72
2010;SP;São Paulo;AMORIM;Todas;64,52%;20;Sim;536,9;482,1;517,5;516;580,3;526,56
2010;SP;São Paulo;AMORIM SANTA TERESA COLEGIO;Todas;33,33%;6;Não;533,5;472;516,5;553,7;525;520,14
2010;SP;São Paulo;ANA ROSA DE ARAUJO DONA;Todas;57,85%;70;Sim;560,8;498,9;541,1;542,5;582,7;545,2
2010;SP;São Paulo;ANGELICA COLEGIO;Todas;70,27%;26;Sim;585;528;577,8;570,8;658,7;584,06
2010;SP;São Paulo;ANGLO MORUMBI COLEGIO;Todas;63,83%;60;Sim;584,6;547,6;573,1;596;622,4;584,74
2010;SP;São Paulo;ANHANGUERA;Todas;41,67%;70;Não;546,9;475,7;537,4;493,4;585;527,68
2010;SP;São Paulo;ANHEMBI MORUMBI;Todas;44,74%;17;Não;638,2;561,2;592,5;615,7;603,1;602,14
2010;SP;São Paulo;ANNA TAVARES COLEGIO EIEPG;Todas;46,15%;6;Não;637,8;606,3;601,5;661,3;700;641,38
2010;SP;São Paulo;ANTARES;Todas;20,00%;5;Não;551,8;480;565,4;525,8;590;542,6
2010;SP;São Paulo;ANTONIO ALVES CRUZ PROFESSOR;Todas;48,48%;32;Não;554,3;489,9;551,4;544,4;607,3;549,46
2010;SP;São Paulo;ANTONIO EMILIO SOUZA PENNA PROFESSOR;Todas;48,18%;53;Não;513,9;459,4;503,9;492,6;589,4;511,84
2010;SP;São Paulo;ANTONIO LISBOA PROFESSOR;Todas;48,72%;19;Não;538,3;472,4;514,3;511,3;587,5;524,76
2010;SP;São Paulo;ANTONIO VIEIRA PADRE;Todas;36,54%;133;Não;541,8;483,6;529,9;513,8;595,4;532,9
2010;SP;São Paulo;APRENDIZ DO FUTURO;Todas;85,71%;12;Sim;602,4;558,3;600,9;618,8;672,9;610,66
2010;SP;São Paulo;ARCY MAJOR;Todas;34,82%;39;Não;549,2;480,9;501,7;508,2;540,4;516,08
2010;SP;São Paulo;ARGUMENTO;Todas;75,31%;122;Sim;622,2;570,2;597,2;649,3;676,2;623,02
2010;SP;São Paulo;ARQUIDIOCESANO DE SAO PAULO COLEGIO MARISTA;Todas;71,61%;169;Sim;671;608;625,4;699,1;696,7;660,04
2010;SP;São Paulo;ASCENDINO REIS PROFESSOR;Todas;51,42%;325;Sim;540;475;529,5;513,4;605,9;532,76
2010;SP;São Paulo;AUGUSTO LARANJA COLEGIO UNIDADE I;Todas;91,30%;21;Sim;660,9;610,4;607,5;719,4;631;645,84
2010;SP;São Paulo;BANDEIRANTES COLEGIO EFM;Todas;63,35%;318;Sim;698,8;652,1;652,8;772;715,5;698,24
2010;SP;São Paulo;BASILIDES DE GODOY PROF ETEC;Todas;82,59%;166;Sim;653,6;599,5;623,6;670,9;675;644,52
2010;SP;São Paulo;BATISTA BRASILEIRO;Todas;59,18%;29;Sim;636,1;570,5;588,8;674,9;722,4;638,54
2010;SP;São Paulo;BATISTA DA PENHA;Todas;76,92%;10;Sim;590,5;518,9;594,2;577,2;675;591,16
2009;SP;São Paulo;PAULO NOVAES DE CARVALHO PROFESSOR;Todas;31,91%;30;Não;534,9;518,3;540,5;502;632,5;545,64
2009;SP;São Paulo;PENHENSE;Todas;28,89%;13;Não;565,6;544;545,6;526,2;718,8;580,04
2009;SP;São Paulo;PENTAGONO COLEGIO UNIDADE CAIUBI;Todas;71,79%;28;Sim;638,4;656,1;636,6;661,4;717,9;662,08
2009;SP;São Paulo;PENTAGONO COLEGIO UNIDADE MORUMBI;Todas;59,09%;13;Sim;671,3;663,4;637,1;683,5;676,9;666,44
2009;SP;São Paulo;PERSPECTIVA;Todas;44,44%;16;Não;626,2;615,3;631,8;622;701,6;639,38
2009;SP;São Paulo;PIAGET;Todas;60,00%;24;Sim;600,6;606,6;614,1;596,9;660,4;615,72
2009;SP;São Paulo;PINHEIRO;Todas;54,48%;73;Sim;523,1;529,7;530,8;519,8;603,5;541,38
2009;SP;São Paulo;PIONEIRO;Todas;77,27%;17;Sim;630,5;661,1;644,2;713,2;719,1;673,62
2009;SP;São Paulo;PIONNEIRO ESCOLA NORTE;Todas;22,58%;7;Não;598,7;544;584,9;537,4;667,9;586,58
2009;SP;São Paulo;PIRITUBANO;Todas;30,00%;9;Não;580,7;551,7;546,2;587,9;569,4;567,18
2009;SP;São Paulo;PLINIO BARRETO;Todas;24,75%;25;Não;489,5;503,4;528,3;532,2;612;533,08
2009;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE ITAQUERA;Todas;28,77%;21;Não;565,3;539,4;549,4;518,8;590,5;552,68
2009;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE VILA TALARICO;Todas;33,68%;32;Não;572,8;561,2;572,9;563,4;673,4;588,74
2009;SP;São Paulo;POLICIA MILITAR COLEGIO UNIDADE PENHA;Todas;31,30%;41;Não;542;534,5;528,9;539,5;629,4;554,86
2009;SP;São Paulo;POLIEDRO;Todas;64,10%;50;Sim;676,6;684,1;645,3;694,4;652,8;670,64
2009;SP;São Paulo;POP COLEGIO ESCOLA PSG E SUPLETIVOS;Todas;18,26%;21;Não;561,2;560,1;559,7;508,1;638,1;565,44
2009;SP;São Paulo;PORTO SEGURO VISCONDE;Todas;43,81%;99;Não;668,2;687,2;637,4;726,3;681,7;680,16
2009;SP;São Paulo;PORTO UNIAO;Todas;29,31%;17;Não;560,5;590,7;561,4;585;650;589,52
2009;SP;São Paulo;PRIGULE;Todas;30,43%;14;Não;558,9;557,6;565;556,6;614,3;570,48
2009;SP;São Paulo;PRO CONHECER ESCOLA;Todas;80,00%;8;Não;501,9;479,6;512,5;485,3;585,7;513
2009;SP;São Paulo;PRO SABER BIO;Todas;36,36%;4;Não;546,5;534,8;543;505,8;700;566,02
2009;SP;São Paulo;PROGRESSO COLEGIO EDUCACIONAL;Todas;18,18%;4;Não;521;503,8;496,3;540,3;562,5;524,78
2009;SP;São Paulo;PUERI DOMUS ESCOLA ITAIM UNIDADE II;Todas;29,63%;8;Não;643,1;652,6;631,3;616,8;728,1;654,38
2009;SP;São Paulo;PUERI DOMUS ESCOLA VERBO DIVINO UNIDADE I;Todas;23,29%;17;Não;661,4;637,4;601,2;635;679,4;642,88
2009;SP;São Paulo;RAINHA DA PAZ COLEGIO;Todas;42,86%;30;Não;627,2;608,6;603,6;646,5;680,4;633,26
2009;SP;São Paulo;RAPOSO TAVARES;Todas;50,00%;9;Não;569,3;623;580,8;596,1;591,7;592,18
2009;SP;São Paulo;RAUL FONSECA;Todas;47,00%;47;Não;529,8;511,3;545,9;498,5;657,5;548,6
2009;SP;São Paulo;REGINA MUNDI;Todas;58,06%;18;Sim;604,7;623,5;592;608,8;651,5;616,1
2009;SP;São Paulo;RENOVACAO;Todas;42,03%;29;Não;587,9;623;605,9;655,6;698,2;634,12
2009;SP;São Paulo;RESSURREICAO;Todas;43,14%;22;Não;565,1;586,4;556,8;582,9;625;583,24
2009;SP;São Paulo;RIO BRANCO UNIDADE HIGIENOPOLIS;Todas;40,84%;78;Não;648,6;655,2;613,9;660,8;716,6;659,02
2009;SP;São Paulo;ROMEU DE MORAES;Todas;16,50%;17;Não;485,9;479,8;494,7;502,2;547,1;501,94
2009;SP;São Paulo;ROMULO PERO PROFESSOR;Todas;23,53%;8;Não;466,4;501,6;533,5;483,1;593,8;515,68
2009;SP;São Paulo;ROSA MARIA CASTANHO CENTRO DE EDUCACAO CERMAC;Todas;44,83%;13;Não;597,7;591,3;604,5;584,1;621,2;599,76
2009;SP;São Paulo;RUMO INICIAL;Todas;13,33%;4;Não;558,3;525,5;522,5;527,3;650;556,72
2009;SP;São Paulo;RUY BARBOSA CONSELHEIRO;Todas;33,09%;45;Não;496,2;494,2;511,4;508,9;601,7;522,48
2009;SP;São Paulo;SAGRADO CORACAO DE JESUS;Todas;28,36%;19;Não;619;624,6;611,7;624,5;694,7;634,9
2009;SP;São Paulo;SAINT CLAIR;Todas;19,30%;11;Não;536,1;548,7;549,1;542,6;561,4;547,58
2009;SP;São Paulo;SALGUEIRO;Todas;29,63%;16;Não;570,9;608;580,8;579,3;626,6;593,12
2009;SP;São Paulo;SANTA AMALIA;Todas;51,28%;20;Sim;591,5;612,4;622,7;623,4;713,2;632,64
2009;SP;São Paulo;SANTA CATARINA DE SENA COLEGIO;Todas;14,29%;2;Não;612;574,5;599,5;601,5;712,5;620
2009;SP;São Paulo;SANTA CRUZ;Todas;36,89%;83;Não;708,3;723,8;681;766,3;709,9;717,86
2009;SP;São Paulo;SANTA CRUZ LICEU;Todas;9,76%;4;Não;597,8;533,8;565,3;570,8;568,8;567,3
2009;SP;São Paulo;SANTA INES;Todas;46,43%;13;Não;577,1;584,8;597,1;622,9;651,9;606,76
2009;SP;São Paulo;SANTA ISABEL;Todas;57,14%;16;Sim;568,9;577,6;592,2;549;721,9;601,92
2009;SP;São Paulo;SANTA IZILDINHA;Todas;47,56%;39;Não;545,6;544,4;545,9;550,6;596,1;556,52
2009;SP;São Paulo;SANTA LUCIA FILIPPINI;Todas;35,71%;10;Não;520,1;568,3;485,8;542,9;597,2;542,86
2009;SP;São Paulo;SANTA MARCELINA;Todas;59,68%;37;Sim;608,8;622,1;621,2;620,9;709,5;636,5
2009;SP;São Paulo;SANTA RITA DE CASSIA;Todas;30,00%;15;Não;517,1;523,6;538,1;527,9;643,3;550
2009;SP;São Paulo;SANTA TERESINHA COLEGIO SALESIANO;Todas;40,00%;78;Não;616,7;608,6;613,5;600;690,7;625,9
2009;SP;São Paulo;SANTA TEREZA ESCOLA DE EFM;Todas;31,25%;5;Não;576,8;623,2;608,2;628,6;695;626,36
2009;SP;São Paulo;SANTANA COLEGIO;Todas;58,00%;29;Sim;579,5;590,8;586,3;588,8;663,8;601,84
2009;SP;São Paulo;SANTO AGOSTINHO;Todas;51,02%;25;Sim;605;619,5;606,9;624,5;682,3;627,64
2009;SP;São Paulo;SANTO ANTONIO DE LISBOA;Todas;32,06%;42;Não;634,2;643,6;616,6;650,7;671,3;643,28
2009;SP;São Paulo;SANTO IVO;Todas;42,11%;8;Não;597,9;605,6;600,4;584;587,5;595,08
2009;SP;São Paulo;SAO DOMINGOS;Todas;41,38%;12;Não;627;597,8;618,7;576,3;679,2;619,8
2009;SP;São Paulo;SAO DOMINGOS SAVIO;Todas;36,36%;4;Não;613;614,3;609,3;634,8;631,3;620,54
2009;SP;São Paulo;SAO FRANCISCO;Todas;42,86%;6;Não;587,3;594;585,5;524,8;635;585,32
2009;SP;São Paulo;SAO JOAO GUALBERTO;Todas;45,16%;14;Não;558,6;556,1;559,4;575,3;594,6;568,8
2009;SP;São Paulo;SAO JOSE COLEGIO AGOSTINIANO;Todas;44,44%;64;Não;627,7;622,7;604,5;644,4;673,7;634,6
2009;SP;São Paulo;SAO JOSE DE VILA MATILDE ESCOLA;Todas;45,68%;37;Não;592;580;587,5;554,3;689,9;600,74
2009;SP;São Paulo;SAO JOSE DOS PADRES DE SION;Todas;36,67%;22;Não;561,2;578,8;556,6;570,1;648,8;583,1
2009;SP;São Paulo;SAO JUDAS TADEU;Todas;27,34%;38;Não;584,5;608,1;581,9;576,5;619,7;594,14
2009;SP;São Paulo;SAO LUIS COLEGIO;Todas;58,00%;87;Sim;674,1;667,4;640,2;675,6;728,6;677,18
2009;SP;São Paulo;SAO LUIS COLEGIO UNIDADE II;Todas;44,92%;53;Não;591,8;597;595,6;579,3;690,6;610,86
2009;SP;São Paulo;SAO LUIZ DE GONZAGA III;Todas;25,93%;7;Não;534,7;551,6;537,9;563;596,4;556,72
2009;SP;São Paulo;SAO MIGUEL ARCANJO COLEGIO FRANCISCANO;Todas;41,82%;23;Não;614,8;632,1;627,6;627,1;612,5;622,82
2009;SP;São Paulo;SAO PAULO COLEGIO;Todas;48,68%;74;Não;616,2;649,4;608,2;666,5;717,4;651,54
2009;SP;São Paulo;SAO PAULO COLEGIO METROPOLITANO;Todas;64,71%;11;Sim;544,5;596,2;574,5;562,6;615,9;578,74
2009;SP;São Paulo;SAO PAULO DA CRUZ COLEGIO PASSIONISTA;Todas;20,00%;15;Não;624,7;600,8;626,5;613,3;645;622,06
2009;SP;São Paulo;SAO PAULO ETEC DE;Todas;72,50%;116;Sim;683,6;662,2;660,4;689,3;705,1;680,12
2009;SP;São Paulo;SAO SABAS;Todas;30,91%;17;Não;558;549;518,4;562,4;591,2;555,8
2009;SP;São Paulo;SAO TEODORO DE NOSSA SENHORA DE SION ESCOLA;Todas;64,00%;32;Sim;641,9;611,5;628;632,4;681,5;639,06
2009;SP;São Paulo;SAO VICENTE DE PAULO COLEGIO PENHA;Todas;28,57%;34;Não;581,4;592,9;577;580,8;642,7;594,96
2009;SP;São Paulo;SAO VICENTE DE PAULO ESCOLA;Todas;35,00%;28;Não;583,7;583,8;599,8;586;617,9;594,24
2009;SP;São Paulo;SATELITE;Todas;45,24%;19;Não;572,7;531;563;540,6;581,9;557,84
2009;SP;São Paulo;SENA DE MIRANDA COLEGIO UNIDADE II;Todas;16,67%;4;Não;508;482,8;541;489,5;568,8;518,02
2009;SP;São Paulo;SERGIO BUARQUE DE HOLANDA;Todas;42,86%;6;Não;636,5;640,7;613,2;630,2;691,7;642,46
2009;SP;São Paulo;SIGMUND FREUD;Todas;36,36%;12;Não;579,8;572,5;566,3;579,4;637,5;587,1
2009;SP;São Paulo;SILVA;Todas;24,86%;43;Não;473,5;492,7;490,1;474,1;556,7;497,42
2009;SP;São Paulo;SILVA PRADO DEPUTADO;Todas;32,58%;101;Não;503,5;492,3;514,9;493,5;614,5;523,74
2009;SP;São Paulo;SOLUCAO MASTER;Todas;30,77%;4;Não;573,3;488;542;413,3;618,8;527,08
2009;SP;São Paulo;SOUZA GOUVEIA;Todas;21,43%;3;Não;529;494;488,3;515;608,3;526,92
2009;SP;São Paulo;SOUZA LOPES;Todas;31,82%;7;Não;553,9;513,3;584;512,9;625;557,82
2009;SP;São Paulo;SPINOSA COLEGIO UNIDADE II;Todas;30,65%;19;Não;609,4;596,7;595,5;603;654,2;611,76
2009;SP;São Paulo;STELLA MARIS COLEGIO SOC INSTRUCAO E BENEFICENCIA;Todas;63,64%;14;Sim;633,3;624,4;617,1;588,4;700;632,64
2009;SP;São Paulo;STELLA RODRIGUES;Todas;44,83%;13;Não;598,6;612,8;570,6;523,5;623,1;585,72
2009;SP;São Paulo;STOCKLER;Todas;30,77%;20;Não;641,8;676,1;653,3;684,2;684,2;667,92
2009;SP;São Paulo;TERRAMAR;Todas;64,10%;25;Sim;562,8;563,3;570,8;555;670;584,38
2009;SP;São Paulo;THOMAZ TREGLIA;Todas;54,55%;6;Não;607,2;593,2;599,2;532;641,7;594,66
2009;SP;São Paulo;TOBIAS DE AGUIAR;Todas;21,05%;12;Não;513,3;556,9;540,3;540,6;583,3;546,88
2009;SP;São Paulo;UNASP SAO PAULO ADVENTISTA COLEGIO;Todas;31,31%;31;Não;561,4;581,3;591,7;567,5;654;591,18
2009;SP;São Paulo;UNIMOR COLEGIO NUCLEO 2;Todas;40,00%;12;Não;611,8;614,5;615,1;610,1;633,3;616,96
2009;SP;São Paulo;VAN GOGH;Todas;33,33%;6;Não;515,5;541;493,2;525,2;600;534,98
2009;SP;São Paulo;VERA CRUZ ESCOLA UNIDDE III;Todas;35,21%;25;Não;664,1;665,3;645,8;649,9;679,4;660,9
2009;SP;São Paulo;VERTICE COLEGIO UNIDADE II;Todas;59,68%;37;Sim;722,8;751,2;686,9;777,6;764,9;740,68
2010;SP;São Paulo;LOUREIRO JUNIOR PROFESSOR;Todas;62,72%;106;Sim;544,4;479;529,5;494,7;612,6;532,04
2010;SP;São Paulo;LUIZA DE MARILLAC;Todas;38,89%;7;Não;622,1;560;597,6;604,3;714,3;619,66
2010;SP;São Paulo;LUMIERE;Todas;70,59%;24;Sim;620,4;597,5;602,2;669,5;644,3;626,78
